NZ CREDIT CARD,£	0,US$	0,,Tax Return - R,"£	1,670.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAY REVOLUT,£	0,£	0,,Total,"£	3,968.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLIVIA REVOLUT,£	0,,,Overspend,"£	1,811.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO GENERAL,"£	1,500",£	0,,Laptop,"£	1,899.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO SPENDING,£	0,,,Remaining,£	258.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO BILLS,£	52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO RENT,£	250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO NZ HOUSE,£	0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEEK 2,Wednesday,August 26,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,"US$	(1,858.00)",,,,,£	257.92,£	(64.28),,£	22.94,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,702.65","US$	8,228.11",,£	0.00,"US$	8,228.11","£	3,702.65","£	7,917.62","US$	17,594.71"
WEEK 2,Thursday,August 27,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	193.64,£	(64.28),,£	17.19,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,702.65","US$	8,228.11",,£	0.00,"US$	8,228.11","£	3,702.65","£	7,847.59","US$	17,439.08"
WEEK 2,Friday,August 28,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	129.36,£	(64.28),,£	11.44,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,702.65","US$	8,228.11",,£	0.00,"US$	8,228.11","£	3,702.65","£	7,777.55","US$	17,283.45"
WEEK 2,Saturday,August 29,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	65.08,£	(64.28),,£	5.68,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,702.65","US$	8,228.11",,£	0.00,"US$	8,228.11","£	3,702.65","£	7,707.52","US$	17,127.82"
WEEK 2,Sunday,August 30,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	0.80,£	(64.28),,£	(0.07),£	(5.75),,£	0.00,,,£	(250.00),,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,702.65","US$	8,228.11",,£	0.00,"US$	8,228.11","£	3,702.65","£	7,387.49","US$	16,416.64"
WEEK 1,Monday,August 31,"£	2,850.00","£	3,912.13",,£	(251.15),£	(450.00),£	(178.34),"£	(2,050.00)","£	2,067.36",,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,US$	558.10,£	251.15,,,,,US$	558.10,£	386.52,£	(64.28),£	450.00,£	172.52,£	(5.75),£	178.34,"£	2,050.00",,,,"£	2,050.00","£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,"£	(2,067.36)","US$	3,633.98","£	1,635.29","£	11,029.58","US$	24,510.19"
WEEK 1,Tuesday,September 1,"£	1,500.00",,,,,,,,,"£	(1,350.00)",,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,"US$	3,157.90",,£	322.24,£	(64.28),,£	166.57,£	(5.94),,£	250.00,,"£	(1,800.00)",,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,"US$	3,000.00","£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	10,580.42","US$	23,512.03"
WEEK 1,Wednesday,September 2,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	257.96,£	(64.28),,£	160.63,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	10,510.19","US$	23,355.98"
WEEK 1,Thursday,September 3,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	193.68,£	(64.28),,£	154.68,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	10,439.97","US$	23,199.92"
WEEK 1,Friday,September 4,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	129.40,£	(64.28),,£	148.74,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	10,369.74","US$	23,043.87"
WEEK 1,Saturday,September 5,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	65.12,£	(64.28),,£	142.79,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	10,299.52","US$	22,887.81"
WEEK 1,Sunday,September 6,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	0.84,£	(64.28),,£	136.85,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	10,229.29","US$	22,731.76"
WEEK 2,Monday,September 7,£	850.00,,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	386.56,£	(64.28),£	450.00,£	130.91,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	9,959.07","US$	22,131.26"
WEEK 2,Tuesday,September 8,£	850.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	322.28,£	(64.28),,£	124.96,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	9,888.84","US$	21,975.21"
WEEK 2,Wednesday,September 9,£	850.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,"US$	(1,858.00)",,,,,£	258.00,£	(64.28),,£	119.02,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	8,982.52","US$	19,961.15"
WEEK 2,Thursday,September 10,£	650.00,,,,£	(200.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	393.72,£	(64.28),£	200.00,£	113.07,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	8,912.29","US$	19,805.10"
WEEK 2,Friday,September 11,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	129.44,£	(264.28),,£	107.13,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	8,642.07","US$	19,204.60"
WEEK 2,Saturday,September 12,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	65.16,£	(64.28),,£	101.18,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	8,571.84","US$	19,048.54"
WEEK 2,Sunday,September 13,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.88,£	(64.28),,£	95.24,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	8,501.62","US$	18,892.49"
WEEK 1,Monday,September 14,£	0.00,,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	386.60,£	(64.28),£	450.00,£	89.29,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	1,635.29","US$	3,633.98",,£	0.00,"US$	3,633.98","£	1,635.29","£	8,231.39","US$	18,291.99"
WEEK 1,Tuesday,September 15,"£	1,300.00","£	3,879.18",,,,,,"£	(2,579.18)",,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	322.32,£	(64.28),,£	83.35,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,"£	2,579.18","US$	9,365.49","£	4,214.47","£	12,040.35","US$	26,756.33"
WEEK 1,Wednesday,September 16,"£	1,300.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	258.04,£	(64.28),,£	77.40,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	11,970.13","US$	26,600.28"
WEEK 1,Thursday,September 17,"£	1,300.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	193.76,£	(64.28),,£	71.46,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	11,899.90","US$	26,444.22"
WEEK 1,Friday,September 18,"£	1,300.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	129.48,£	(64.28),,£	65.51,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	11,829.68","US$	26,288.17"
WEEK 1,Saturday,September 19,"£	1,300.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	65.20,£	(64.28),,£	59.57,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	11,759.45","US$	26,132.11"
WEEK 1,Sunday,September 20,"£	1,300.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.92,£	(64.28),,£	53.62,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	11,689.23","US$	25,976.06"
WEEK 2,Monday,September 21,£	650.00,,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	386.64,£	(64.28),£	450.00,£	47.68,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	11,419.00","US$	25,375.56"
WEEK 2,Tuesday,September 22,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	322.36,£	(64.28),,£	41.74,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	11,348.78","US$	25,219.50"
WEEK 2,Wednesday,September 23,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,"US$	(1,858.00)",,,,,£	258.08,£	(64.28),,£	35.79,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	10,442.45","US$	23,205.45"
WEEK 2,Thursday,September 24,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	193.80,£	(64.28),,£	29.85,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	10,372.23","US$	23,049.39"
WEEK 2,Friday,September 25,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	129.52,£	(64.28),,£	23.90,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	10,302.00","US$	22,893.34"
WEEK 2,Saturday,September 26,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	65.24,£	(64.28),,£	17.96,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	10,231.78","US$	22,737.29"
WEEK 2,Sunday,September 27,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	0.96,£	(64.28),,£	12.01,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	10,161.55","US$	22,581.23"
WEEK 1,Monday,September 28,£	0.00,,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	386.68,£	(64.28),£	450.00,£	6.07,£	(5.94),,£	250.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	9,891.33","US$	21,980.73"
WEEK 1,Tuesday,September 29,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	322.40,£	(64.28),,£	0.12,£	(5.94),,£	0.00,,,£	(250.00),,"£	1,746.00",,US$	0.00,£	0.00,"US$	(3,000.00)",,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,214.47","US$	9,365.49",,£	0.00,"US$	9,365.49","£	4,214.47","£	8,221.10","US$	18,269.12"
WEEK 1,Wednesday,September 30,"£	1,500.00","£	3,912.13",,£	(535.36),,£	(178.34),"£	(2,050.00)",£	351.56,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,189.68",£	535.36,,,,,"US$	1,189.68",£	258.12,£	(64.28),,£	172.52,£	(5.94),£	178.34,"£	2,050.00",,,,"£	2,050.00","£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	(351.56),"US$	8,584.24","£	3,862.91","£	12,063.01","US$	26,806.69"
WEEK 1,Thursday,October 1,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,"US$	2,526.32",,£	193.84,£	(64.28),,£	166.77,£	(5.75),,£	250.00,,"£	(1,800.00)",,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	11,329.82","US$	25,177.38"
WEEK 1,Friday,October 2,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	129.56,£	(64.28),,£	161.01,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	11,259.79","US$	25,021.75"
WEEK 1,Saturday,October 3,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	65.28,£	(64.28),,£	155.26,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	11,189.76","US$	24,866.12"
WEEK 1,Sunday,October 4,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	1.00,£	(64.28),,£	149.51,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	11,119.72","US$	24,710.49"
WEEK 2,Monday,October 5,£	850.00,,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	386.72,£	(64.28),£	450.00,£	143.75,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	10,849.69","US$	24,110.42"
WEEK 2,Tuesday,October 6,£	850.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	322.44,£	(64.28),,£	138.00,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	10,779.66","US$	23,954.79"
WEEK 2,Wednesday,October 7,£	850.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,"US$	(1,858.00)",,,,,£	258.16,£	(64.28),,£	132.25,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	9,873.52","US$	21,941.16"
WEEK 2,Thursday,October 8,£	650.00,,,,£	(200.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	393.88,£	(64.28),£	200.00,£	126.50,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	9,803.49","US$	21,785.53"
WEEK 2,Friday,October 9,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	129.60,£	(264.28),,£	120.74,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	9,533.46","US$	21,185.46"
WEEK 2,Saturday,October 10,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	65.32,£	(64.28),,£	114.99,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	9,463.42","US$	21,029.83"
WEEK 2,Sunday,October 11,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	1.04,£	(64.28),,£	109.24,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	9,393.39","US$	20,874.20"
WEEK 1,Monday,October 12,£	(0.00),,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	386.76,£	(64.28),£	450.00,£	103.48,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	9,123.36","US$	20,274.13"
WEEK 1,Tuesday,October 13,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	322.48,£	(64.28),,£	97.73,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	9,053.33","US$	20,118.50"
WEEK 1,Wednesday,October 14,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	258.20,£	(64.28),,£	91.98,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	3,862.91","US$	8,584.24",,£	0.00,"US$	8,584.24","£	3,862.91","£	8,983.29","US$	19,962.87"
WEEK 1,Thursday,October 15,"£	1,300.00","£	3,879.18",,,,,,"£	(2,579.18)",,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	193.92,£	(64.28),,£	86.22,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	6,442.09","US$	14,315.76",,"£	2,579.18","US$	14,315.76","£	6,442.09","£	12,792.44","US$	28,427.64"
WEEK 1,Friday,October 16,"£	1,300.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	129.64,£	(64.28),,£	80.47,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	6,442.09","US$	14,315.76",,£	0.00,"US$	14,315.76","£	6,442.09","£	12,722.41","US$	28,272.02"
WEEK 1,Saturday,October 17,"£	1,300.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	65.36,£	(64.28),,£	74.72,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	6,442.09","US$	14,315.76",,£	0.00,"US$	14,315.76","£	6,442.09","£	12,652.37","US$	28,116.39"
WEEK 1,Sunday,October 18,"£	1,300.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	1.08,£	(64.28),,£	68.97,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	6,442.09","US$	14,315.76",,£	0.00,"US$	14,315.76","£	6,442.09","£	12,582.34","US$	27,960.76"
WEEK 2,Monday,October 19,£	650.00,,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	386.80,£	(64.28),£	450.00,£	63.21,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	6,442.09","US$	14,315.76",,£	0.00,"US$	14,315.76","£	6,442.09","£	12,312.31","US$	27,360.69"
